site_id,customer_group_name,site_name,site_address,city,state,zip,longitude,latitude,pump_certified,branded,brand,updated_at
668,KAG_SEI,Neighborhood Chevron #1 - SEI,101 E Beltline Rd,Coppell,TX,75019,-96.99303,32.94734,0,null,null,2026-05-26 19:14:31.311363+00
669,KAG_SEI,Tanglewood Service Center - SE-KAG_SEI,4429 Bellaire Dr. South,FORT WORTH,TX,76109,-97.38896,32.7038,0,null,null,2026-05-26 19:14:31.311363+00
670,KAG_SEI,Shop N Go - SEI FUELS,2302 Gus Thomasson Rd,Dallas,TX,nan,-96.6758,32.83453,0,null,null,2026-05-26 19:14:31.311363+00
689,KAG_SEI,Sunnys Mart - SEI FUELS,1502 EAST I-30,Garland,TX,nan,-96.54525,32.8631,0,null,null,2026-05-26 19:14:31.311363+00
1055,PETROLEUM_TRADERS,Sandford Oil Company  Inc. - W,2751 S. Grant Avenue,Odessa,TX,79766,-102.35953,31.81224,0,null,null,2026-05-26 19:14:31.899791+00
360,GPM EMPIRE,QW 7556,1500 S COOPER,ARLINGTON,TX,76010,-97.11514,32.72068,0,null,null,2026-05-26 19:14:30.642483+00
364,GPM EMPIRE INVENTORY,3573 CST Dallas,2604 N Story Road,Irving,TX,75062,-96.97612,32.842,0,null,null,2026-05-26 19:14:30.642483+00
365,GPM EMPIRE,3585 CST Dallas,4600 S Collins Street,Arlington,TX,nan,-97.09171,32.67177,0,null,null,2026-05-26 19:14:30.642483+00
366,GPM EMPIRE,KZAK ENTERPRISES,14040 COIT RD,DALLAS,TX,75226,-96.76857,32.93943,0,null,null,2026-05-26 19:14:30.642483+00
367,GPM EMPIRE INVENTORY,SNIDER PLAZA SHELL,7035 SNIDER PLAZA,DALLAS,TX,75205,-96.78825,32.85096,0,null,null,2026-05-26 19:14:30.642483+00
418,GPM EMPIRE,QW 7566,7620 N CENTRAL EXPRESSWAY,Dallas,TX,75206,-96.76969,32.85675,0,null,null,2026-05-26 19:14:30.642483+00
1056,PETROLEUM_TRADERS,Industrial Oils Inc - WT,2 West Industrial Loop,Midland,TX,79701,-102.10681,31.97325,0,null,null,2026-05-26 19:14:31.899791+00
420,GPM EMPIRE INVENTORY,QW 7505,2112 O CONNOR,IRVING,TX,75061,-96.95073,32.83634,0,null,null,2026-05-26 19:14:30.642483+00
425,GPM EMPIRE,3H 28,2007 Southeast Parkway,Arlington,TX,nan,-97.07559,32.64147,0,null,null,2026-05-26 19:14:30.642483+00
426,GPM EMPIRE,Buckner Shell,2438 S. Buckner Blvd,Dallas,TX,75227,-96.68256,32.75481,0,null,null,2026-05-26 19:14:30.642483+00
691,KAG_SEI,Bonnievie Mobil - SEI FUELS (70716),2919 E Illinois,Dallas,TX,nan,-96.77758,32.71691,0,null,null,2026-05-26 19:14:31.311363+00
692,KAG_SEI,Indus Investment Inv - SEI FUE,3300 Coit Road,Plano,TX,nan,-96.76967,33.04182,0,null,null,2026-05-26 19:14:31.311363+00
693,KAG_SEI,Walnut Gas and More - SEI FUEL,13010 Abrams Road,Dallas,TX,nan,-96.73562,32.92391,0,null,null,2026-05-26 19:14:31.311363+00
1130,RACETRAC,Racetrac 155,1004 E University Blvd,McKinney,TX,75069,-96.59824,33.20378,0,null,null,2026-05-26 19:14:31.899791+00
1281,SC_FUELS,New Hope Corner Store,400 FM 2933,McKinney,TX,75071,-96.57412,33.20819,0,null,null,2026-05-26 19:14:31.899791+00
1282,SC_FUELS,Reames Mart,4513 Hwy 34 South,Greenville,TX,75402,-96.10685,33.02139,0,null,null,2026-05-26 19:14:31.899791+00
1324,TAC_ENERGY,R  L Carriers Sanger,4000 N Stemmons Freeway,Sanger,TX,76266,-97.1778,33.37707,0,null,null,2026-05-26 19:14:31.899791+00
1505,Kroger,Kroger 558,5330 S. Cooper,Arlington,TX,nan,-97.13589,32.66082,0,null,null,2026-05-26 19:14:31.899791+00
1524,Eason Petroleum,Greenville Shell,7470 Greenville Avenue,Dallas,TX,nan,-96.7592,32.88273,0,null,null,2026-05-26 19:14:31.899791+00
427,GPM EMPIRE,JOSHUA VALERO DBA BIG WILLIES #,500 S. BROADWAY,JOSHUA,TX,76058,-97.38482,32.45587,0,null,null,2026-05-26 19:14:30.642483+00
428,GPM EMPIRE,Big Willy's 11,216 NW Renfro,Burleson,TX,75065,-97.32657,32.545,0,null,null,2026-05-26 19:14:30.642483+00
694,KAG_SEI,Corporate Chevron - SEI FUELS,102 E. Corporate Dr,Lewisville,TX,nan,-96.9925,33.01167,0,null,null,2026-05-26 19:14:31.311363+00
1532,SUNOCO,Nrh Food Mart,6551 Grapevine Hwy,Nroth Richland Hills,null,nan,-97.24091,32.81437,0,null,null,2026-05-26 19:14:31.899791+00
429,GPM EMPIRE,ASA-MINERAL WELLS EXXON,1701 E.  HUBBARD,MINERAL WELLS,TX,nan,-98.09826,32.8095,0,null,null,2026-05-26 19:14:30.642483+00
486,GPM EMPIRE,West Main Plaza,2222 W Main Street,Gun Barrel City,TX,75156,-96.15001,32.33125,0,null,null,2026-05-26 19:14:30.642483+00
497,FIKES_INC,CEFCO #1064,200 South Third,Mabank,TX,75147,-96.10161,32.36529,0,null,null,2026-05-26 19:14:30.642483+00
502,FIKES_INC,CEFCO #1050,533 I-30 West,Mount Vernon,TX,75457,-95.21625,33.16356,0,null,null,2026-05-26 19:14:30.642483+00
503,FIKES_INC,CEFCO # 1068,5120 Old Jacksonville Hwy,Tyler,TX,75703,-95.32596,32.29207,0,null,null,2026-05-26 19:14:30.642483+00
1179,RACETRAC,Racetrac 2337,2807 W Northwest Hwy,Dallas,TX,75220,-96.87307,32.85792,0,null,null,2026-05-26 19:14:31.899791+00
1180,RACETRAC,Racetrac 2339,840 West Exchange Pkwy,Allen,TX,75013,-96.67465,33.11796,0,null,null,2026-05-26 19:14:31.899791+00
2517,Victron Group,Teague Mart,"840 Us Hwy 84W, Teague",Teague,TX,nan,-96.28397,31.62795,0,null,null,2026-05-26 19:14:33.515396+00
2519,Victron Group,Crowley Shell,101 N Crowley Rd,Crowley,TX,nan,-97.35365,32.57881,0,null,null,2026-05-26 19:14:33.515396+00
183,GPM EMPIRE,River Stop,1554 Tx-174,Blum,TX,76627,-97.40796,32.16287,0,null,null,2026-05-26 19:14:30.642483+00
339,GPM EMPIRE,TEXAS TRAVEL PLAZA,13200 HWY 287,HASLET,TX,76052,-97.41714,32.96837,0,null,null,2026-05-26 19:14:30.642483+00
382,GPM EMPIRE INVENTORY,3579 CST Dallas,2160 Jacksboro Highway,Fort Worth,TX,76114,-97.37707,32.78336,0,null,null,2026-05-26 19:14:30.642483+00
383,GPM EMPIRE INVENTORY,CST #725/ 3580 CST Dallas  - M,100 W Harwood Road,Hurst,TX,76054,-97.17086,32.85014,0,null,null,2026-05-26 19:14:30.642483+00
384,GPM EMPIRE INVENTORY,3583 CST Dallas - MSD,828 S Crowley Road,Crowley,TX,76036,-97.35291,32.56654,0,null,null,2026-05-26 19:14:30.642483+00
385,GPM EMPIRE INVENTORY,3587 CST Dallas,101 Longhorn Road,Fort Worth,TX,nan,-97.36069,32.84772,0,null,null,2026-05-26 19:14:30.642483+00
603,KAG_SEI,Texaco Food Mart Plano - SEI F,2405 E. Plano Pkwy,Plano,TX,nan,-96.68296,33.00757,0,null,null,2026-05-26 19:14:31.311363+00
1599,Victron Group,Tiger Mart 65,1640 S Cockrell Hill Rd,Glenn Heights,TX,nan,-96.89036,32.56133,0,null,null,2026-05-26 19:14:31.899791+00
1677,KAG_SEI,7-11 81408,3602 South Lancaster Rd,Dallas,TX,nan,-96.7987,32.70457,0,null,null,2026-05-26 19:14:31.899791+00
626,GEMINI,Love's Travel Stop - 473,451 Leary Rd,Leary,TX,75501,-94.20435,33.46376,0,null,null,2026-05-26 19:14:31.311363+00
680,KAG_SEI,Adams Automotive - - SEI FUELS,1600 W Euless Blvd,Euless,TX,nan,-97.10812,32.82622,0,null,null,2026-05-26 19:14:31.311363+00
681,KAG_SEI,MACS CORNER -  SEI FUELS,1098 TEXAN TRAIL,GRAPEVINE,TX,nan,-97.06169,32.93284,0,null,null,2026-05-26 19:14:31.311363+00
682,KAG_SEI,Jupiter Gas And More - SEI FUE,400 Jupiter Road,Plano,TX,nan,-96.68146,33.00365,0,null,null,2026-05-26 19:14:31.311363+00
683,KAG_SEI,AS 2 Star - SEI FUELS,9595 Boat Club Dr,Fort Worth,TX,nan,-97.45886,32.89875,0,null,null,2026-05-26 19:14:31.311363+00
386,GPM EMPIRE,Whistler Stop,995 W Beltline Rd,Lancaster,TX,75146,-96.77192,32.58986,0,null,null,2026-05-26 19:14:30.642483+00
387,GPM EMPIRE,Red Bird LLC,1155 E Red Bird Lane,Dallas,TX,75241,-96.80642,32.67534,0,null,null,2026-05-26 19:14:30.642483+00
388,GPM EMPIRE,ST Food Mart,100 N Hampton Rd.,DESOTO,TX,75115,-96.85675,32.58998,0,null,null,2026-05-26 19:14:30.642483+00
389,GPM EMPIRE INVENTORY,TEXAN JUNCTION,102 INDUSTRIAL,CLEBURNE,TX,76033,-97.38774,32.35089,0,null,null,2026-05-26 19:14:30.642483+00
684,KAG_SEI,Start Track Food & Beverage,12977 Trinity,Euless,TX,nan,-97.08283,32.82026,0,null,null,2026-05-26 19:14:31.311363+00
685,KAG_SEI,Star Food and Deli - SEI FUELS,8098 Great Trinity Forest Way,Dallas,TX,75217,-96.68438,32.71215,0,null,null,2026-05-26 19:14:31.311363+00
687,KAG_SEI,Davis Gas and More - SEI FUELS,7451 Davis Blvd,North Richland Hills,TX,nan,-97.20419,32.88355,0,null,null,2026-05-26 19:14:31.311363+00
688,KAG_SEI,Forest Lane Mart - SEI FUELS,9791 Forest Lane,Dallas,TX,75243,-96.7183,32.90981,0,null,null,2026-05-26 19:14:31.311363+00
390,GPM EMPIRE,Westchester Food Mart,23575,Grand Prairie,TX,75052,-97.02851,32.70429,0,null,null,2026-05-26 19:14:30.642483+00
391,GPM EMPIRE,ALVARADO FOOD MART,200 HWY 67 W,ALVARADO,TX,76009,-97.21273,32.41678,0,null,null,2026-05-26 19:14:30.642483+00
690,KAG_SEI,Q-Stop - SEI FUELS,1463 West Pleasant Run Rd,Lancaster,TX,nan,-96.78769,32.60491,0,null,null,2026-05-26 19:14:31.311363+00
723,KAG_SEI,Aarons Chevron - SEI FUELS,3655 N Josey,Carrollton,TX,nan,-96.88738,33.01121,0,null,null,2026-05-26 19:14:31.311363+00
800,KAG_SEI,University Food Mart-KAG_SEI,414 University DR,Ft Worth,TX,76107,-97.3615,32.75424,0,null,null,2026-05-26 19:14:31.311363+00
817,KAG_SEI,7-11 81540 - SEI FUELS,204 East Pecan St,Celina,TX,75009,-96.78303,33.32467,0,null,null,2026-05-26 19:14:31.311363+00
392,GPM EMPIRE,Rona Food Mart,2030 N. Main Street,Fort Worth,TX,76164,-97.34901,32.78242,0,null,null,2026-05-26 19:14:30.642483+00
393,GPM EMPIRE INVENTORY,COUNTRY CLUB SHELL,1118 S MAIN,CLEBURNE,TX,76033,-97.38436,32.33774,0,null,null,2026-05-26 19:14:30.642483+00
462,GPM EMPIRE,STEP N  GO,8188 SPRING VALLEY,Dallas,TX,nan,-96.76443,32.93947,0,null,null,2026-05-26 19:14:30.642483+00
463,GPM EMPIRE,THREE WAY MART - KAUFMA (4397),1107 E. MULBERRY ST. # F,KAUFMAN,TX,75142,-96.30007,32.58918,0,null,null,2026-05-26 19:14:30.642483+00
464,GPM EMPIRE,Quick Shop Corsicana,941 W. 7th Ave,Corsicana,TX,75110,-96.47246,32.08689,0,null,null,2026-05-26 19:14:30.642483+00
504,FIKES_INC,CEFCO # 1062,13168 Hwy 64 E,Tyler,TX,75707,-95.18949,32.31092,0,null,null,2026-05-26 19:14:30.642483+00
1536,Eason Petroleum,Macarthur Shell,2800 N. Macarthur,Irving,TX,nan,-96.9587,32.84457,0,null,null,2026-05-26 19:14:31.899791+00
1537,Eason Petroleum,Plano Shell,6100 Alma Drive,Plano,TX,nan,-96.70977,33.05698,0,null,null,2026-05-26 19:14:31.899791+00
398,GPM EMPIRE,BELTLINE SWIF-T,862 E. BELTLINE,GARLAND,TX,75042,-96.63979,32.93996,0,null,null,2026-05-26 19:14:30.642483+00
399,GPM EMPIRE,Hub Food Store (317),2801 N. Fitzhugh,Dallas,TX,75204,-96.78694,32.81488,0,null,null,2026-05-26 19:14:30.642483+00
400,GPM EMPIRE,C Store #2,4359 GREEN ACRES CIRCLE,Arlington,TX,76017,-97.17584,32.6655,0,null,null,2026-05-26 19:14:30.642483+00
401,GPM EMPIRE,BAJA FOOD MART 7573,5606 E. RL THORNTON,DALLAS,TX,75233,-96.74615,32.79084,0,null,null,2026-05-26 19:14:30.642483+00
402,GPM EMPIRE,Waco Express Mart Chevron,8309 N. Highway 6,Waco,TX,nan,-97.3065,31.58127,0,null,null,2026-05-26 19:14:30.642483+00
403,GPM EMPIRE,Rock Island-Georges,2630 ROCK ISLAND  CRANOAL,Irving,TX,75060,-96.98133,32.8151,0,null,null,2026-05-26 19:14:30.642483+00
404,GPM EMPIRE,FAMILY MART EXP.JIANCO(7533),4800 MATLOCK RD,ARLINGTON,TX,76018,-97.11562,32.66995,0,null,null,2026-05-26 19:14:30.642483+00
592,KAG_SEI,Kamil Enterprises - - SEI FUEL,10950 N. Central Expy,Dallas,TX,nan,-96.76832,32.89832,0,null,null,2026-05-26 19:14:31.311363+00
593,KAG_SEI,Motor Street Mobil - - SEI FUE,2606 N. Stemmons Fwy.,Dallas,TX,nan,-96.84028,32.80742,0,null,null,2026-05-26 19:14:31.311363+00
2162,Proton,711 Exxon,1005 S Riverfront Blvd,Dallas,TX,nan,-96.80355,32.76523,0,null,null,2026-05-26 19:14:32.573469+00
594,KAG_SEI,Hans Texaco - SEI FUELS,12920 Preston Rd,Dallas,TX,nan,-96.80306,32.92469,0,null,null,2026-05-26 19:14:31.311363+00
595,KAG_SEI,70 1501 - SEI FUELS-KAG_SEI,7950 Forest,Dallas,TX,nan,-96.76986,32.90894,0,null,null,2026-05-26 19:14:31.311363+00
596,KAG_SEI,Hans Chevron - SEI FUELS,2590 East Arkansas Lane,Arlington,TX,nan,-97.06431,32.70571,0,null,null,2026-05-26 19:14:31.311363+00
2163,BRAD_HALL,Fair Grounds Food Mart,1707 Robert B Cullum Blvd,Dallas,TX,nan,-96.7615,32.77341,0,null,null,2026-05-26 19:14:32.573469+00
597,KAG_SEI,Town Centre Mart - SEI FUELS,2604 Towne Centre Dr,Mesquite,TX,nan,-96.62387,32.80274,0,null,null,2026-05-26 19:14:31.311363+00
598,KAG_SEI,Lakewood Mobil - SEI FUELS,1701 Skillman,Dallas,TX,nan,-96.76229,32.81198,0,null,null,2026-05-26 19:14:31.311363+00
1538,SUNOCO,Tonys,3800 East Loop 820 South,Fort Worth,TX,nan,-97.23245,32.70804,0,null,null,2026-05-26 19:14:31.899791+00
1539,SUNOCO,Kpp Food Mart,3924 Red Bird,Dallas,TX,nan,-96.88381,32.67607,0,null,null,2026-05-26 19:14:31.899791+00
2164,Proton,Homeboys Shell,2510 Firewheel Pkwy,Garland,TX,nan,-96.60294,32.9381,0,null,null,2026-05-26 19:14:32.573469+00
2172,Proton,Seagoville Shell,1001 N Hwy 175,Seagoville,TX,nan,-96.54676,32.64976,0,null,null,2026-05-26 19:14:32.573469+00
2174,CIRCLE_K,Circle K 2741580,1411 E University Drive,Prosper,TX,nan,-96.78468,33.21956,0,null,null,2026-05-26 19:14:32.573469+00
2175,Victron Group,Handy Place,1215 N Main,Weatherford,TX,nan,-97.79755,32.77355,0,null,null,2026-05-26 19:14:32.573469+00
2176,Proton,Shell Triple 7,5800 East Berry,Ft Worth,null,nan,-97.23085,32.70763,0,null,null,2026-05-26 19:14:32.573469+00
1540,SUNOCO,Quick Fill,424 E Northwest Hwy,Grapevine,TX,nan,-97.07365,32.94082,0,null,null,2026-05-26 19:14:31.899791+00
1541,SUNOCO,Rick'S Drive Inn,326 E Mckinney Dr,Denton,TX,nan,-97.1289,33.21621,0,null,null,2026-05-26 19:14:31.899791+00
1542,Majors_Management,Edgewood Bulldogs Inc,207 Pine St,Edgewood,TX,nan,-95.88555,32.69556,0,null,null,2026-05-26 19:14:31.899791+00
1549,SUNOCO,Ez Check #8,701 Londenderry Lane,Denton,TX,nan,-97.12413,33.19014,0,null,null,2026-05-26 19:14:31.899791+00
1597,KAG_SEI,7-11 41766 Super Save,1801 E. Shady Grove Rd,Irving,TX,nan,-96.92054,32.80151,0,null,null,2026-05-26 19:14:31.899791+00
2177,Proton,Shell,699 W Renner Rd,Richardson,TX,nan,-96.72842,32.99705,0,null,null,2026-05-26 19:14:32.573469+00
2194,Cole Distributing Co,Kims 44,2241 Us Hwy 271 N,Pittsburg,TX,nan,-94.96527,33.02441,0,null,null,2026-05-26 19:14:32.573469+00
405,GPM EMPIRE,HS  AJ SHELL (7555),2501 S. BELTLINE,GRAND PRAIRIE,TX,75052,-96.99453,32.70891,0,null,null,2026-05-26 19:14:30.642483+00
406,GPM EMPIRE INVENTORY,Kwik Mart #4 - Runout at 1400,820 S WALTON WALKER BLVD,Dallas,TX,75229,-96.91824,32.73663,0,null,null,2026-05-26 19:14:30.642483+00
407,GPM EMPIRE,E-Z TRIP 2,2944 N BUCKNER,DALLAS,TX,75228,-96.6839,32.80987,0,null,null,2026-05-26 19:14:30.642483+00
421,GPM EMPIRE,ALL BEVERAGE,7227 MAIN STREET,FRISCO,TX,75034,-96.82125,33.14969,0,null,null,2026-05-26 19:14:30.642483+00
599,KAG_SEI,70711 A and A Mart - SEI FUELS,309 S. Marsalis,Dallas,TX,nan,-96.816,32.74443,0,null,null,2026-05-26 19:14:31.311363+00
600,KAG_SEI,Jubilee Mart - SEI FUELS,1901 Country Club Dr,Mansfield,TX,nan,-97.10822,32.59465,0,null,null,2026-05-26 19:14:31.311363+00
601,KAG_SEI,Forest Lane Mobil - SEI FUELS,3082 Forest Lane,Dallas,TX,nan,-96.87284,32.90929,0,null,null,2026-05-26 19:14:31.311363+00
422,GPM EMPIRE,KWIK MART 8,802 S. STEMMONS FWY,LEWISVILLE,TX,75067,-97.00131,33.03821,0,null,null,2026-05-26 19:14:30.642483+00
424,GPM EMPIRE,Homers,1825 FM 195,Paris,TX,75462,-95.526,33.67898,0,null,null,2026-05-26 19:14:30.642483+00
505,FIKES_INC,FS Starmart #6,400 East Main Street,Omaha,TX,75571,-94.73868,33.18108,0,null,null,2026-05-26 19:14:30.642483+00
506,FIKES_INC,Hills Grocery,304 W 1st Street,Hughes Springs,TX,75656,-94.63475,32.99902,0,null,null,2026-05-26 19:14:30.642483+00
507,FIKES_INC,CEFCO # 0085,5601 Bagby,Waco,TX,76711,-97.16384,31.49967,0,null,null,2026-05-26 19:14:30.642483+00
545,FIKES_INC,CEFCO # 0044,601 E 6th st,Belton,TX,76513,-97.45575,31.06047,0,null,null,2026-05-26 19:14:31.311363+00
559,FUEL_MASTERS_LLC,J.T. Horn Oil Co.  Inc.,2407 Cartwright St,Dallas,TX,75212,-96.91884,32.77395,0,null,null,2026-05-26 19:14:31.311363+00
560,KAG_SEI,Dunlap Swain #13 -  SEI FUELS,4826 Cole Avenue,Dallas,TX,75205,-96.78636,32.8271,0,null,null,2026-05-26 19:14:31.311363+00
289,GPM EMPIRE,PARK  SHOP,5,CLEBURNE,TX,76033,-97.38774,32.35089,0,null,null,2026-05-26 19:14:30.642483+00
302,GPM EMPIRE,DANNY'S MART,540 BEDFORD ROAD,BEDFORD,TX,76022,-97.15947,32.83459,0,null,null,2026-05-26 19:14:30.642483+00
304,GPM EMPIRE,FUEL DEPOT,1101 S MAIN,CLEBURNE,TX,76033,-97.38423,32.33896,0,null,null,2026-05-26 19:14:30.642483+00
431,GPM EMPIRE,JJ C Store,5509 Azle Ave,Fort Worth,TX,76114,-97.40258,32.81036,0,null,null,2026-05-26 19:14:30.642483+00
433,GPM EMPIRE,QW 7559,3070 S UNIVERSITY,FT. WORTH,TX,76107,-97.36077,32.7064,0,null,null,2026-05-26 19:14:30.642483+00
434,GPM EMPIRE,Ledbetter Chevron,303 Ledbetter,Dallas,TX,75216,-96.81985,32.68629,0,null,null,2026-05-26 19:14:30.642483+00
435,GPM EMPIRE,ONE STAR FOOD MART,1102 LAVON,GARLAND,TX,75040,-96.62778,32.92249,0,null,null,2026-05-26 19:14:30.642483+00
561,KAG_SEI,DUNLAP SWAIN #8 - SEI FUELS,11804 INWOOD ROAD,DALLAS,TX,75244,-96.81808,32.90981,0,null,null,2026-05-26 19:14:31.311363+00
562,KAG_SEI,AA's Quick Stop - SEI FUELS-KAG_SEI,4307 Duncanville Rd,Dallas,TX,nan,-96.90921,32.69062,0,null,null,2026-05-26 19:14:31.311363+00
563,KAG_SEI,Boney Joe's C Store - SEI FUEL,100 Hwy 174 S,Rio Vista,TX,nan,-97.37861,32.23233,0,null,null,2026-05-26 19:14:31.311363+00
436,GPM EMPIRE,DAVIDS VENUS VALERO,113 HWY 67 W,VENUS,TX,76084,-97.10659,32.43439,0,null,null,2026-05-26 19:14:30.642483+00
437,GPM EMPIRE, IBW INC DBA STORY SHELL,2317 West GRAUWYLER,IRVING,TX,76040,-96.97609,32.82926,0,null,null,2026-05-26 19:14:30.642483+00
438,GPM EMPIRE,SHELL ON 75 BAL GOPAL,13910 N. CENTRAL,DALLAS,TX,75243,-96.74864,32.93702,0,null,null,2026-05-26 19:14:30.642483+00
439,GPM EMPIRE,AMT  2,1502 MINERAL WELLS HWY,WEATHERFORD,TX,76086,-97.82281,32.76025,0,null,null,2026-05-26 19:14:30.642483+00
1112,RACETRAC,Racetrac 462,3105 Ft Worth Hwy,Hudson Oaks,TX,76087,-97.70239,32.75767,0,null,null,2026-05-26 19:14:31.899791+00
1113,RACETRAC,Racetrac 473,3204 Altamere Drive,Ft Worth,TX,76116,-97.44162,32.72582,0,null,null,2026-05-26 19:14:31.899791+00
2522,World Fuel Services,Quick And Save Food Store,5549 E. Lancaster Ave,Fort Worth,TX,nan,-97.23482,32.73849,0,null,null,2026-05-26 19:14:33.515396+00
2535,KAG_FEDEX,Fededall,1501 N Walton Walker Blvd,Dallas,TX,nan,-96.91955,32.761,0,null,null,2026-05-26 19:14:33.515396+00
2539,KAG_FEDEX,Fedetyl - PUMP REQUIRED,3471 Pointe North Dr,Tyler,TX,nan,-95.33074,32.38494,0,null,null,2026-05-26 19:14:33.515396+00
2540,KAG_FEDEX,Fedeshe,1426 Fm 1417 W,Sherman,TX,nan,-96.64513,33.61184,0,null,null,2026-05-26 19:14:33.515396+00
2541,Petroleum Distribution,Faa Express Food Beer & Wine,15151 Faa Blvd,Fort Worth,TX,nan,-97.03576,32.82848,0,null,null,2026-05-26 19:14:33.515396+00
2566,World Fuel Services,Kelsoe Oil Co,600 N Bell Ave,Denton,TX,nan,-97.12676,33.21953,0,null,null,2026-05-26 19:14:33.515396+00
2567,World Fuel Services,C-Stadium Beer & Wine,500 Collins Dr,Arlington,TX,nan,-97.0978,32.74309,0,null,null,2026-05-26 19:14:33.515396+00
2568,Indigo Energy,R And L Carriers,2831 S Walton Walker Blvd,Dallas,TX,nan,-96.91269,32.712,0,null,null,2026-05-26 19:14:33.515396+00
440,GPM EMPIRE,GANA ENTERPRISES,1823 N ELM,DENTON,TX,76201,-97.13376,33.23042,0,null,null,2026-05-26 19:14:30.642483+00
2569,Brookshire Grocery Company,11 Brookshires,807 E Tyler St,Athens,TX,nan,-95.84155,32.20617,0,null,null,2026-05-26 19:14:33.515396+00
2664,Proton,Adams Mini Mart,2500 NE 28th St,Fort Worth,TX,76106,-97.32558,32.79507,0,null,null,2026-05-26 19:14:33.515396+00
564,KAG_SEI,Campbell Travel Center - SEI F,339 Hwy 50,Campbell,TX,nan,-95.98827,33.13442,0,null,null,2026-05-26 19:14:31.311363+00
508,FIKES_INC,CEFCO # 0019,5537 FM 439 WEST,BELTON,TX,76513,-97.51106,31.10401,0,null,null,2026-05-26 19:14:30.642483+00
509,FIKES_INC,CEFCO # 0053,1328 West Avenue D,BELTON,TX,76513,-97.48015,31.05439,0,null,null,2026-05-26 19:14:30.642483+00
510,FIKES_INC,CEFCO # 0030,111 West Gassaway,Lott,TX,76656,-97.03664,31.20408,0,null,null,2026-05-26 19:14:30.642483+00
511,FIKES_INC,CEFCO # 0043,22514 SE HK Dodgen Loop,Temple,TX,76502,-97.33764,31.06177,0,null,null,2026-05-26 19:14:30.642483+00
512,FIKES_INC,CEFCO # 0082,3001 GHOLSON ROAD,WACO,TX,76705,-97.12056,31.60753,0,null,null,2026-05-26 19:14:30.642483+00
515,FIKES_INC,CEFCO # 0070,1212 West Central Ave,Temple,TX,76501,-97.3534,31.10029,0,null,null,2026-05-26 19:14:30.642483+00
516,FIKES_INC,CEFCO # 0032,4609 South HWY 36,Gatesville,TX,76528,-97.70541,31.39224,0,null,null,2026-05-26 19:14:30.642483+00
517,FIKES_INC,CEFCO # 0088,4803 West Trimmer Rd,Killeen,TX,76542,-97.74119,31.07235,0,null,null,2026-05-26 19:14:30.642483+00
521,FIKES_INC,CEFCO # 0009,905 HEWITT DRIVE,WOODWAY,TX,76712,-97.21321,31.48908,0,null,null,2026-05-26 19:14:30.642483+00
522,FIKES_INC,CEFCO # 0062,201 W FREDERICK,RIESEL,TX,76682,-96.92525,31.47466,0,null,null,2026-05-26 19:14:30.642483+00
565,KAG_SEI,AAC #103 - SEI FUELS,5304 Arapaho Rd,Dallas,TX,nan,-96.82058,32.9592,0,null,null,2026-05-26 19:14:31.311363+00
566,KAG_SEI,Pro Mobil - SEI FUELS,1050 N. Coit Rd.,Richardson,TX,nan,-96.76848,32.96199,0,null,null,2026-05-26 19:14:31.311363+00
567,KAG_SEI,Miller Gas And More - SEI FUEL,2435 W. Miller Rd.,Garland,TX,nan,-96.66495,32.89473,0,null,null,2026-05-26 19:14:31.311363+00
2748,Borders & Long Oil Co,Hybrid Haltom City,4600 Denton Hwy,Haltom City,TX,76117,-97.26389,32.83016,0,null,null,2026-05-26 19:14:34.295015+00
1535,SUNOCO,State Food Mart,1320 Gross Rd,Mesquite,TX,nan,-96.62556,32.78282,0,null,null,2026-05-26 19:14:31.899791+00
443,GPM EMPIRE,EAGLE TRAVEL CENTER  1,2275 W. NORTHWEST HWY,DALLAS,TX,76006,-96.89301,32.86278,0,null,null,2026-05-26 19:14:30.642483+00
2665,Proton,All Star Food,1401 Cooks Ln,Fort Worth,TX,76120,-97.18277,32.75885,0,null,null,2026-05-26 19:14:33.515396+00
444,GPM EMPIRE,DELOACH,2520 E BELTLINE,CARROLLTON,TX,75006,-96.87122,32.95313,0,null,null,2026-05-26 19:14:30.642483+00
445,GPM EMPIRE,Corner St,8232 Calmont,FT. WORTH,TX,76116,-97.45798,32.73467,0,null,null,2026-05-26 19:14:30.642483+00
2666,Proton,Athens Shell,116 US Hwy 175 W,Athens,TX,75751,-95.85755,32.22786,0,null,null,2026-05-26 19:14:33.515396+00
2667,Proton,Benbrook Shell,900 Winscott Rd,Benbrook,TX,76126,-97.4531,32.6786,0,null,null,2026-05-26 19:14:33.515396+00
446,GPM EMPIRE,E-Z SHOP 13,3108 OLD DENTON STE 108,CARROLLTON,TX,75007,-96.9093,32.99967,0,null,null,2026-05-26 19:14:30.642483+00
549,FIKES_INC,CEFCO # 2083,371 East Lubbock St,Gorman,TX,76454,-98.66774,32.21178,0,null,null,2026-05-26 19:14:31.311363+00
550,FIKES_INC,CEFCO # 0054,1600 S IH 35,Belton,TX,76513,-97.46867,31.04102,0,null,null,2026-05-26 19:14:31.311363+00
551,FIKES_INC,CEFCO # 0029,441 East Commerce Street,Fairfield,TX,75840,-96.15557,31.72497,0,null,null,2026-05-26 19:14:31.311363+00
